year,sport,country,countrycode,numeric,number_of_athletes,Bronze_medal_count,Silver_medal_count,Gold_medal_count,medal_count
2008,Boxing,Moldova,MDA,498,2,1,0,0,1
2008,Boxing,Madagascar,MDG,450,1,0,0,0,0
2008,Boxing,Mexico,MEX,484,3,0,0,0,0
2008,Boxing,Montenegro,MNE,499,1,0,0,0,0
2008,Boxing,Mongolia,MNG,496,4,0,1,1,2
2008,Boxing,Mauritius,MUS,480,2,1,0,0,1
2008,Boxing,Namibia,NAM,516,3,0,0,0,0
2008,Boxing,Nigeria,NGA,566,4,0,0,0,0
2008,Boxing,Philippines,PHL,608,1,0,0,0,0
2008,Boxing,Papua New Guinea,PNG,598,1,0,0,0,0
2008,Boxing,Poland,POL,616,2,0,0,0,0
2008,Boxing,Puerto Rico,PRI,630,5,0,0,0,0
2008,Boxing,North Korea,PRK,408,1,0,0,0,0
2008,Boxing,Romania,ROU,642,2,0,0,0,0
2008,Boxing,Russia,RUS,643,11,1,0,2,3
2008,Boxing,Sierra Leone,SLE,694,1,0,0,0,0
2008,Boxing,Sweden,SWE,752,2,0,0,0,0
2008,Boxing,Thailand,THA,764,8,0,1,1,2
2008,Boxing,Tajikistan,TJK,762,3,0,0,0,0
2008,Boxing,Turkmenistan,TKM,795,1,0,0,0,0
2008,Boxing,Tunisia,TUN,788,5,0,0,0,0
2008,Boxing,Turkey,TUR,792,5,1,0,0,1
2008,Boxing,Uganda,UGA,800,1,0,0,0,0
2008,Boxing,Ukraine,UKR,804,7,1,0,1,2
2008,Boxing,United States,USA,840,8,1,0,0,1
2008,Boxing,Uzbekistan,UZB,860,7,0,0,0,0
2008,Boxing,Venezuela,VEN,862,6,0,0,0,0
2008,Boxing,U.S. Virgin Islands,VIR,850,2,0,0,0,0
2008,Boxing,Samoa,WSM,882,1,0,0,0,0
2008,Boxing,South Africa,ZAF,710,1,0,0,0,0
2008,Boxing,Zambia,ZMB,894,3,0,0,0,0
2008,Canoeing,Angola,AGO,024,2,0,0,0,0
2008,Canoeing,Andorra,AND,020,1,0,0,0,0
2008,Canoeing,Argentina,ARG,032,3,0,0,0,0
2008,Canoeing,Australia,AUS,036,22,6,1,1,8
2008,Canoeing,Austria,AUT,040,4,1,0,0,1
2008,Canoeing,Belgium,BEL,056,2,0,0,0,0
2008,Canoeing,Bulgaria,BGR,100,4,0,0,0,0
2008,Canoeing,Belarus,BLR,112,13,2,0,6,8
2008,Canoeing,Brazil,BRA,076,3,0,0,0,0
2008,Canoeing,Canada,CAN,124,26,1,1,0,2
2008,Canoeing,Switzerland,CHE,756,1,0,0,0,0
2008,Canoeing,Chile,CHL,152,1,0,0,0,0
2008,Canoeing,China,CHN,156,27,0,0,2,2
2008,Canoeing,Côte d'Ivoire,CIV,384,2,0,0,0,0
2008,Canoeing,Cuba,CUB,192,8,0,0,0,0
2008,Canoeing,Czechia,CZE,203,7,0,2,0,2
2008,Canoeing,Germany,DEU,276,28,7,4,7,18
2008,Canoeing,Denmark,DNK,208,6,0,2,0,2
2008,Canoeing,Spain,ESP,724,14,0,2,2,4
2008,Canoeing,Finland,FIN,246,7,0,0,0,0
2008,Canoeing,France,FRA,250,18,2,1,0,3
2008,Canoeing,United Kingdom,GBR,826,8,1,1,1,3
2008,Canoeing,Greece,GRC,300,4,0,0,0,0
2008,Canoeing,Guam,GUM,316,2,0,0,0,0
2008,Canoeing,Croatia,HRV,191,3,0,0,0,0
2008,Canoeing,Hungary,HUN,348,23,2,4,3,9
2008,Canoeing,Ireland,IRL,372,1,0,0,0,0
2008,Canoeing,Israel,ISR,376,2,0,0,0,0
2008,Canoeing,Italy,ITA,380,20,2,1,0,3
2008,Canoeing,Japan,JPN,392,12,0,0,0,0
2008,Canoeing,Kazakhstan,KAZ,398,9,0,0,0,0
2008,Canoeing,South Korea,KOR,410,1,0,0,0,0
2008,Canoeing,Lithuania,LTU,440,4,0,0,0,0
2008,Canoeing,Latvia,LVA,428,6,0,0,0,0
2008,Canoeing,Mexico,MEX,484,7,0,0,0,0
2008,Canoeing,North Macedonia,MKD,807,1,0,0,0,0
2008,Canoeing,Myanmar,MMR,104,2,0,0,0,0
2008,Canoeing,Netherlands,NLD,528,2,0,0,0,0
2008,Canoeing,Norway,NOR,578,2,0,1,0,1
2008,Canoeing,New Zealand,NZL,554,6,0,0,0,0
2008,Canoeing,Poland,POL,616,27,0,2,0,2
2008,Canoeing,Portugal,PRT,620,5,0,0,0,0
2008,Canoeing,Romania,ROU,642,6,0,0,0,0
2008,Canoeing,Russia,RUS,643,17,2,2,1,5
2008,Canoeing,Senegal,SEN,686,3,0,0,0,0
2008,Canoeing,São Tomé and Príncipe,STP,678,2,0,0,0,0
2008,Canoeing,Slovakia,SVK,703,13,0,4,4,8
2008,Canoeing,Slovenia,SVN,705,3,0,0,0,0
2008,Canoeing,Sweden,SWE,752,5,0,0,0,0
2008,Canoeing,Seychelles,SYC,690,2,0,0,0,0
2008,Canoeing,Togo,TGO,768,1,1,0,0,1
2008,Canoeing,Ukraine,UKR,804,7,1,0,1,2
2008,Canoeing,United States,USA,840,8,0,0,0,0
2008,Canoeing,Uzbekistan,UZB,860,2,0,0,0,0
2008,Canoeing,Venezuela,VEN,862,5,0,0,0,0
2008,Canoeing,Samoa,WSM,882,2,0,0,0,0
2008,Canoeing,South Africa,ZAF,710,14,0,0,0,0
2008,Cycling,Argentina,ARG,032,12,0,0,2,2
2008,Cycling,Australia,AUS,036,37,0,1,0,1
2008,Cycling,Austria,AUT,040,7,0,0,0,0
2008,Cycling,Belgium,BEL,056,13,0,0,0,0
2008,Cycling,Bulgaria,BGR,100,2,0,0,0,0
2008,Cycling,Belarus,BLR,112,6,0,0,0,0
2008,Cycling,Bolivia,BOL,068,1,0,0,0,0
2008,Cycling,Brazil,BRA,076,5,0,0,0,0
2008,Cycling,Canada,CAN,124,19,0,0,0,0
2008,Cycling,Switzerland,CHE,756,17,2,1,1,4
2008,Cycling,Chile,CHL,152,5,0,0,0,0
2008,Cycling,China,CHN,156,16,1,0,0,1
2008,Cycling,Colombia,COL,170,15,0,0,0,0
2008,Cycling,Costa Rica,CRI,188,2,0,0,0,0
2008,Cycling,Cuba,CUB,192,3,0,1,0,1
2008,Cycling,Czechia,CZE,203,16,0,0,0,0
2008,Cycling,Germany,DEU,276,29,3,1,1,5
2008,Cycling,Denmark,DNK,208,20,0,5,0,5
2008,Cycling,Algeria,DZA,012,1,0,0,0,0
2008,Cycling,Ecuador,ECU,218,1,0,0,0,0
2008,Cycling,Spain,ESP,724,24,1,2,2,5
2008,Cycling,Estonia,EST,233,5,0,0,0,0
2008,Cycling,France,FRA,250,36,1,6,2,9
2008,Cycling,United Kingdom,GBR,826,34,2,4,13,19
2008,Cycling,Greece,GRC,300,6,0,0,0,0
2008,Cycling,Hong Kong,HKG,344,4,0,0,0,0
2008,Cycling,Croatia,HRV,191,4,0,0,0,0
2008,Cycling,Hungary,HUN,348,6,0,0,0,0
2008,Cycling,Ireland,IRL,372,4,0,0,0,0
2008,Cycling,Iran,IRN,364,4,0,0,0,0
2008,Cycling,Italy,ITA,380,21,1,0,0,1
2008,Cycling,Jamaica,JAM,388,1,0,0,0,0
2008,Cycling,Japan,JPN,392,17,1,0,0,1
2008,Cycling,Kazakhstan,KAZ,398,5,0,0,0,0
2008,Cycling,South Korea,KOR,410,4,0,0,0,0
2008,Cycling,Libya,LBY,434,1,0,0,0,0
2008,Cycling,Lithuania,LTU,440,10,0,0,0,0
2008,Cycling,Luxembourg,LUX,442,4,0,0,0,0
2008,Cycling,Latvia,LVA,428,6,0,0,1,1
2008,Cycling,Moldova,MDA,498,2,0,0,0,0
2008,Cycling,Mexico,MEX,484,2,0,0,0,0
2008,Cycling,Mauritius,MUS,480,1,0,0,0,0
2008,Cycling,Malaysia,MYS,458,6,0,0,0,0
2008,Cycling,Namibia,NAM,516,2,0,0,0,0
2008,Cycling,Netherlands,NLD,528,38,0,0,1,1
2008,Cycling,Norway,NOR,578,8,0,0,0,0
2008,Cycling,New Zealand,NZL,554,20,5,1,0,6
2008,Cycling,Poland,POL,616,14,0,1,0,1
2008,Cycling,Portugal,PRT,620,2,0,0,0,0
2008,Cycling,Russia,RUS,643,32,4,0,0,4
2008,Cycling,El Salvador,SLV,222,3,0,0,0,0
2008,Cycling,Serbia,SRB,688,2,0,0,0,0
2008,Cycling,Slovakia,SVK,703,5,0,0,0,0
2008,Cycling,Slovenia,SVN,705,7,0,0,0,0
2008,Cycling,Sweden,SWE,752,11,0,2,0,2
2008,Cycling,Thailand,THA,764,1,0,0,0,0
2008,Cycling,Tunisia,TUN,788,1,0,0,0,0
2008,Cycling,Turkey,TUR,792,1,0,0,0,0
2008,Cycling,Taiwan,TWN,158,1,0,0,0,0
2008,Cycling,Ukraine,UKR,804,22,1,0,0,1
2008,Cycling,Uruguay,URY,858,1,0,0,0,0
2008,Cycling,United States,USA,840,32,3,1,1,5
2008,Cycling,Uzbekistan,UZB,860,1,0,0,0,0
2008,Cycling,Venezuela,VEN,862,4,0,0,0,0
2008,Cycling,South Africa,ZAF,710,9,0,0,0,0
2008,Cycling,Zimbabwe,ZWE,716,1,0,0,0,0
2008,Diving,Australia,AUS,036,16,0,2,1,3
2008,Diving,Austria,AUT,040,3,0,0,0,0
2008,Diving,Belarus,BLR,112,4,0,0,0,0
2008,Diving,Brazil,BRA,076,4,0,0,0,0
2008,Diving,Canada,CAN,124,12,0,2,0,2
2008,Diving,China,CHN,156,16,3,1,11,15
2008,Diving,Colombia,COL,170,5,0,0,0,0
2008,Diving,Cuba,CUB,192,6,0,0,0,0
2008,Diving,Germany,DEU,276,16,2,2,0,4
2008,Diving,Spain,ESP,724,2,0,0,0,0
2008,Diving,Finland,FIN,246,1,0,0,0,0
2008,Diving,France,FRA,250,2,0,0,0,0
2008,Diving,United Kingdom,GBR,826,14,0,0,0,0
2008,Diving,Greece,GRC,300,1,0,0,0,0
2008,Diving,Hungary,HUN,348,2,0,0,0,0
2008,Diving,Italy,ITA,380,9,0,0,0,0
2008,Diving,Japan,JPN,392,2,0,0,0,0
2008,Diving,South Korea,KOR,410,1,0,0,0,0
2008,Diving,Mexico,MEX,484,9,2,0,0,2
2008,Diving,Malaysia,MYS,458,4,0,0,0,0
2008,Diving,Philippines,PHL,608,2,0,0,0,0
2008,Diving,North Korea,PRK,408,5,0,0,0,0
2008,Diving,Romania,ROU,642,2,0,0,0,0
2008,Diving,Russia,RUS,643,13,3,5,0,8
2008,Diving,Sweden,SWE,752,2,0,0,0,0
2008,Diving,Ukraine,UKR,804,11,2,0,0,2
2008,Diving,United States,USA,840,16,0,0,0,0
2008,Diving,Venezuela,VEN,862,1,0,0,0,0
2008,Diving,South Africa,ZAF,710,1,0,0,0,0
2008,Equestrianism,United Arab Emirates,ARE,784,1,0,0,0,0
2008,Equestrianism,Argentina,ARG,032,1,0,0,0,0
2008,Equestrianism,Australia,AUS,036,24,0,5,0,5
2008,Equestrianism,Austria,AUT,040,2,0,0,0,0
2008,Equestrianism,Azerbaijan,AZE,031,1,0,0,0,0
2008,Equestrianism,Belgium,BEL,056,3,0,0,0,0
2008,Equestrianism,Belarus,BLR,112,3,0,0,0,0
2008,Equestrianism,Bermuda,BMU,060,1,0,0,0,0
2008,Equestrianism,Brazil,BRA,076,18,0,0,0,0
2008,Equestrianism,Canada,CAN,124,24,0,4,1,5
2008,Equestrianism,Switzerland,CHE,756,9,4,0,0,4
2008,Equestrianism,Chile,CHL,152,1,0,0,0,0
2008,Equestrianism,China,CHN,156,10,0,0,0,0
2008,Equestrianism,Colombia,COL,170,1,0,0,0,0
2008,Equestrianism,Czechia,CZE,203,1,0,0,0,0
2008,Equestrianism,Germany,DEU,276,24,1,1,9,11
2008,Equestrianism,Denmark,DNK,208,7,3,0,0,3
2008,Equestrianism,Egypt,EGY,818,1,0,0,0,0
2008,Equestrianism,Spain,ESP,724,2,0,0,0,0
2008,Equestrianism,Finland,FIN,246,1,0,0,0,0
2008,Equestrianism,France,FRA,250,12,0,0,0,0
2008,Equestrianism,United Kingdom,GBR,826,23,6,0,0,6
2008,Equestrianism,Guatemala,GTM,320,1,0,0,0,0
2008,Equestrianism,Hong Kong,HKG,344,6,0,0,0,0
2008,Equestrianism,Ireland,IRL,372,11,0,0,0,0
2008,Equestrianism,Italy,ITA,380,11,0,0,0,0
2008,Equestrianism,Jamaica,JAM,388,1,0,0,0,0
2008,Equestrianism,Jordan,JOR,400,1,0,0,0,0
2008,Equestrianism,Japan,JPN,392,9,0,0,0,0
2008,Equestrianism,South Korea,KOR,410,1,0,0,0,0
2008,Equestrianism,Mexico,MEX,484,9,0,0,0,0
2008,Equestrianism,Netherlands,NLD,528,15,0,3,1,4
2008,Equestrianism,Norway,NOR,578,8,0,0,0,0
2008,Equestrianism,New Zealand,NZL,554,18,0,0,0,0
2008,Equestrianism,Poland,POL,616,3,0,0,0,0
2008,Equestrianism,Portugal,PRT,620,6,0,0,0,0
2008,Equestrianism,Russia,RUS,643,5,0,0,0,0
2008,Equestrianism,Saudi Arabia,SAU,682,8,0,0,0,0
2008,Equestrianism,Sweden,SWE,752,24,0,1,0,1
2008,Equestrianism,Ukraine,UKR,804,8,0,0,0,0
2008,Equestrianism,United States,USA,840,24,1,1,4,6
2008,Equestrianism,Venezuela,VEN,862,1,0,0,0,0
2008,Fencing,Argentina,ARG,032,1,0,0,0,0
2008,Fencing,Australia,AUS,036,2,0,0,0,0
2008,Fencing,Austria,AUT,040,1,0,0,0,0
2008,Fencing,Burkina Faso,BFA,854,1,0,0,0,0
2008,Fencing,Belarus,BLR,112,6,0,0,0,0
2008,Fencing,Brazil,BRA,076,2,0,0,0,0
2008,Fencing,Canada,CAN,124,12,0,0,0,0
2008,Fencing,Switzerland,CHE,756,2,0,0,0,0
2008,Fencing,Chile,CHL,152,1,0,0,0,0
2008,Fencing,China,CHN,156,32,0,4,1,5
2008,Fencing,Cuba,CUB,192,2,0,0,0,0
2008,Fencing,Germany,DEU,276,12,0,0,2,2
2008,Fencing,Algeria,DZA,012,2,0,0,0,0
2008,Fencing,Egypt,EGY,818,16,0,0,0,0
2008,Fencing,Spain,ESP,724,5,1,0,0,1
2008,Fencing,Estonia,EST,233,1,0,0,0,0
2008,Fencing,France,FRA,250,24,0,2,6,8
2008,Fencing,United Kingdom,GBR,826,3,0,0,0,0
2008,Fencing,Hong Kong,HKG,344,3,0,0,0,0
2008,Fencing,Hungary,HUN,348,24,1,0,0,1
2008,Fencing,Ireland,IRL,372,1,0,0,0,0
2008,Fencing,Israel,ISR,376,3,0,0,0,0
2008,Fencing,Italy,ITA,380,25,14,0,2,16
2008,Fencing,Japan,JPN,392,7,0,1,0,1
2008,Fencing,Kyrgyzstan,KGZ,417,1,0,0,0,0
2008,Fencing,South Korea,KOR,410,13,0,1,0,1
2008,Fencing,Morocco,MAR,504,2,0,0,0,0
2008,Fencing,Mexico,MEX,484,1,0,0,0,0
2008,Fencing,Netherlands,NLD,528,2,0,0,0,0
2008,Fencing,Norway,NOR,578,1,0,0,0,0
2008,Fencing,Panama,PAN,591,1,0,0,0,0
2008,Fencing,Peru,PER,604,1,0,0,0,0
2008,Fencing,Poland,POL,616,22,0,4,0,4
2008,Fencing,Portugal,PRT,620,2,0,0,0,0
2008,Fencing,Qatar,QAT,634,1,0,0,0,0
2008,Fencing,Romania,ROU,642,5,1,1,0,2
2008,Fencing,Russia,RUS,643,23,0,0,4,4
2008,Fencing,Senegal,SEN,686,3,0,0,0,0
2008,Fencing,Sweden,SWE,752,1,0,0,0,0
2008,Fencing,Thailand,THA,764,2,0,0,0,0
2008,Fencing,Tunisia,TUN,788,2,0,0,0,0
2008,Fencing,Ukraine,UKR,804,16,0,0,4,4
2008,Fencing,United States,USA,840,22,4,8,1,13
2008,Fencing,Venezuela,VEN,862,10,0,0,0,0
2008,Fencing,South Africa,ZAF,710,13,0,0,0,0
2008,Football,Argentina,ARG,032,33,0,0,18,18
2008,Football,Australia,AUS,036,17,0,0,0,0
2008,Football,Belgium,BEL,056,19,0,0,0,0
2008,Football,Brazil,BRA,076,35,17,18,0,35
2008,Football,Canada,CAN,124,18,0,0,0,0
2008,Football,China,CHN,156,35,0,0,0,0
2008,Football,Côte d'Ivoire,CIV,384,16,0,0,0,0
2008,Football,Cameroon,CMR,120,17,0,0,0,0
2008,Football,Germany,DEU,276,16,16,0,0,16
2008,Football,Honduras,HND,340,19,0,0,0,0
2008,Football,Italy,ITA,380,19,0,0,0,0
2008,Football,Japan,JPN,392,34,0,0,0,0
2008,Football,South Korea,KOR,410,16,0,0,0,0
2008,Football,Nigeria,NGA,566,31,0,16,0,16
2008,Football,Netherlands,NLD,528,16,0,0,0,0
2008,Football,Norway,NOR,578,17,0,0,0,0
2008,Football,New Zealand,NZL,554,33,0,0,0,0
2008,Football,North Korea,PRK,408,13,0,0,0,0
2008,Football,Serbia,SRB,688,15,0,0,0,0
2008,Football,Sweden,SWE,752,17,0,0,0,0
2008,Football,United States,USA,840,33,0,0,17,17
2008,Gymnastics,Australia,AUS,036,33,0,0,0,0
2008,Gymnastics,Belgium,BEL,056,10,0,0,0,0
2008,Gymnastics,Bulgaria,BGR,100,6,0,0,0,0
2008,Gymnastics,Belarus,BLR,112,42,0,0,0,0
2008,Gymnastics,Brazil,BRA,076,30,0,0,0,0
2008,Gymnastics,Canada,CAN,124,46,0,0,0,0
2008,Gymnastics,Switzerland,CHE,756,14,0,0,0,0
2008,Gymnastics,China,CHN,156,62,4,1,19,24
2008,Gymnastics,Colombia,COL,170,10,0,0,0,0
2008,Gymnastics,Czechia,CZE,203,7,0,0,0,0
2008,Gymnastics,Germany,DEU,276,66,1,1,0,2
2008,Gymnastics,Egypt,EGY,818,10,0,0,0,0
2008,Gymnastics,Spain,ESP,724,46,0,1,0,1
2008,Gymnastics,France,FRA,250,66,1,1,0,2
2008,Gymnastics,United Kingdom,GBR,826,39,1,0,0,1
2008,Gymnastics,Georgia,GEO,268,3,0,0,0,0
2008,Gymnastics,Greece,GRC,300,7,0,0,0,0
2008,Gymnastics,Croatia,HRV,191,8,0,1,0,1
2008,Gymnastics,Hungary,HUN,348,9,0,0,0,0
2008,Gymnastics,Israel,ISR,376,6,0,0,0,0
2008,Gymnastics,Italy,ITA,380,65,0,0,0,0
2008,Gymnastics,Japan,JPN,392,63,0,7,0,7
2008,Gymnastics,South Korea,KOR,410,42,0,1,0,1
2008,Gymnastics,Lithuania,LTU,440,5,0,0,0,0
2008,Gymnastics,Luxembourg,LUX,442,6,0,0,0,0
2008,Gymnastics,Mexico,MEX,484,5,0,0,0,0
2008,Gymnastics,Netherlands,NLD,528,6,0,0,0,0
2008,Gymnastics,Poland,POL,616,6,0,0,1,1
2008,Gymnastics,Puerto Rico,PRI,630,7,0,0,0,0
2008,Gymnastics,North Korea,PRK,408,7,0,0,1,1
2008,Gymnastics,Romania,ROU,642,67,6,0,1,7
2008,Gymnastics,Russia,RUS,643,66,2,0,0,2
2008,Gymnastics,Slovakia,SVK,703,3,0,0,0,0
2008,Gymnastics,Slovenia,SVN,705,5,0,0,0,0
2008,Gymnastics,Ukraine,UKR,804,31,1,0,0,1
2008,Gymnastics,United States,USA,840,63,7,11,2,20
2008,Gymnastics,Uzbekistan,UZB,860,10,1,0,0,1
2008,Gymnastics,Venezuela,VEN,862,10,0,0,0,0
2008,Gymnastics,Vietnam,VNM,704,5,0,0,0,0
2008,Gymnastics,Yemen,YEM,887,4,0,0,0,0
2008,Handball,Angola,AGO,024,14,0,0,0,0
2008,Handball,Brazil,BRA,076,28,0,0,0,0
2008,Handball,China,CHN,156,30,0,0,0,0
2008,Handball,Germany,DEU,276,29,0,0,0,0
2008,Handball,Denmark,DNK,208,14,0,0,0,0
2008,Handball,Egypt,EGY,818,14,0,0,0,0
2008,Handball,Spain,ESP,724,14,14,0,0,14
2008,Handball,France,FRA,250,29,0,0,15,15
2008,Handball,Croatia,HRV,191,15,0,0,0,0
2008,Handball,Hungary,HUN,348,14,0,0,0,0
2008,Handball,Iceland,ISL,352,14,0,14,0,14
2008,Handball,Kazakhstan,KAZ,398,14,0,0,0,0
2008,Handball,South Korea,KOR,410,28,14,0,0,14
2008,Handball,Norway,NOR,578,14,0,0,14,14
2008,Handball,Poland,POL,616,14,0,0,0,0
2008,Handball,Romania,ROU,642,15,0,0,0,0
2008,Handball,Russia,RUS,643,28,0,14,0,14
2008,Handball,Sweden,SWE,752,15,0,0,0,0
2008,Hockey,Argentina,ARG,032,16,16,0,0,16
2008,Hockey,Australia,AUS,036,33,17,0,0,17
2008,Hockey,Belgium,BEL,056,16,0,0,0,0
2008,Hockey,Canada,CAN,124,16,0,0,0,0
2008,Hockey,China,CHN,156,33,0,16,0,16
2008,Hockey,Germany,DEU,276,33,0,0,17,17
2008,Hockey,Spain,ESP,724,32,0,16,0,16
2008,Hockey,United Kingdom,GBR,826,33,0,0,0,0
2008,Hockey,Japan,JPN,392,14,0,0,0,0
2008,Hockey,South Korea,KOR,410,33,0,0,0,0
2008,Hockey,Netherlands,NLD,528,32,0,0,16,16
2008,Hockey,New Zealand,NZL,554,32,0,0,0,0
2008,Hockey,Pakistan,PAK,586,16,0,0,0,0
2008,Hockey,United States,USA,840,16,0,0,0,0
2008,Hockey,South Africa,ZAF,710,32,0,0,0,0
2008,Judo,Aruba,ABW,533,1,0,0,0,0
2008,Judo,Albania,ALB,008,1,0,0,0,0
2008,Judo,Andorra,AND,020,1,0,0,0,0
2008,Judo,United Arab Emirates,ARE,784,1,0,0,0,0
2008,Judo,Argentina,ARG,032,9,1,0,0,1
2008,Judo,Armenia,ARM,051,2,0,0,0,0
2008,Judo,American Samoa,ASM,016,1,0,0,0,0
2008,Judo,Australia,AUS,036,13,0,0,0,0
2008,Judo,Austria,AUT,040,3,0,1,0,1
2008,Judo,Azerbaijan,AZE,031,6,1,0,1,2
2008,Judo,Belgium,BEL,056,3,0,0,0,0
2008,Judo,Burkina Faso,BFA,854,1,0,0,0,0
2008,Judo,Bosnia and Herzegovina,BIH,070,1,0,0,0,0
2008,Judo,Belarus,BLR,112,4,0,0,0,0
2008,Judo,Brazil,BRA,076,13,3,0,0,3
2008,Judo,Canada,CAN,124,5,0,0,0,0
2008,Judo,Switzerland,CHE,756,1,1,0,0,1
2008,Judo,Chile,CHL,152,1,0,0,0,0
2008,Judo,China,CHN,156,14,1,0,3,4
2008,Judo,Cameroon,CMR,120,1,0,0,0,0
2008,Judo,Democratic Republic of the Congo,COD,180,1,0,0,0,0
2008,Judo,Colombia,COL,170,2,0,0,0,0
2008,Judo,Cuba,CUB,192,14,3,3,0,6
2008,Judo,Czechia,CZE,203,2,0,0,0,0
2008,Judo,Germany,DEU,276,11,0,0,1,1
2008,Judo,Dominican Republic,DOM,214,3,0,0,0,0
2008,Judo,Algeria,DZA,012,10,1,1,0,2
2008,Judo,Ecuador,ECU,218,3,0,0,0,0
2008,Judo,Egypt,EGY,818,4,1,0,0,1
2008,Judo,Spain,ESP,724,6,0,0,0,0
2008,Judo,Estonia,EST,233,1,0,0,0,0
2008,Judo,Finland,FIN,246,2,0,0,0,0
2008,Judo,Fiji,FJI,242,1,0,0,0,0
2008,Judo,France,FRA,250,13,2,2,0,4
2008,Judo,Gabon,GAB,266,1,0,0,0,0
2008,Judo,United Kingdom,GBR,826,7,0,0,0,0
2008,Judo,Georgia,GEO,268,7,0,0,1,1
2008,Judo,Equatorial Guinea,GNQ,226,1,0,0,0,0
2008,Judo,Greece,GRC,300,3,0,0,0,0
2008,Judo,Guam,GUM,316,1,0,0,0,0
2008,Judo,Haiti,HTI,332,2,0,0,0,0
2008,Judo,Hungary,HUN,348,6,0,0,0,0
2008,Judo,India,IND,356,2,0,0,0,0
2008,Judo,Iran,IRN,364,6,0,0,0,0
2008,Judo,Iceland,ISL,352,1,0,0,0,0
2008,Judo,Israel,ISR,376,3,0,0,0,0
2008,Judo,Italy,ITA,380,8,0,0,1,1
2008,Judo,Japan,JPN,392,14,2,1,4,7
2008,Judo,Kazakhstan,KAZ,398,10,0,1,0,1
2008,Judo,Kyrgyzstan,KGZ,417,2,0,0,0,0
2008,Judo,South Korea,KOR,410,14,1,2,1,4
2008,Judo,Kuwait,KWT,414,1,0,0,0,0
2008,Judo,Lebanon,LBN,422,1,0,0,0,0
2008,Judo,Libya,LBY,434,1,0,0,0,0
2008,Judo,Lithuania,LTU,440,1,0,0,0,0
2008,Judo,Luxembourg,LUX,442,1,0,0,0,0
2008,Judo,Latvia,LVA,428,2,0,0,0,0
2008,Judo,Morocco,MAR,504,4,0,0,0,0
2008,Judo,Monaco,MCO,492,1,0,0,0,0
2008,Judo,Moldova,MDA,498,1,0,0,0,0
2008,Judo,Madagascar,MDG,450,1,0,0,0,0
2008,Judo,Mexico,MEX,484,2,0,0,0,0
2008,Judo,Malta,MLT,470,1,0,0,0,0
2008,Judo,Montenegro,MNE,499,1,0,0,0,0
2008,Judo,Mongolia,MNG,496,10,0,0,1,1
2008,Judo,Mozambique,MOZ,508,1,0,0,0,0
2008,Judo,Nigeria,NGA,566,1,0,0,0,0
2008,Judo,Netherlands,NLD,528,10,4,1,0,5
2008,Judo,Nepal,NPL,524,1,0,0,0,0
2008,Judo,Peru,PER,604,1,0,0,0,0
2008,Judo,Poland,POL,616,7,0,0,0,0
2008,Judo,Puerto Rico,PRI,630,3,0,0,0,0
2008,Judo,North Korea,PRK,408,7,2,1,0,3
2008,Judo,Portugal,PRT,620,5,0,0,0,0
2008,Judo,Romania,ROU,642,2,0,0,1,1
2008,Judo,Russia,RUS,643,13,0,0,0,0
2008,Judo,Senegal,SEN,686,4,0,0,0,0
2008,Judo,El Salvador,SLV,222,1,0,0,0,0
2008,Judo,Slovakia,SVK,703,1,0,0,0,0
2008,Judo,Slovenia,SVN,705,5,1,0,0,1
2008,Judo,Togo,TGO,768,1,0,0,0,0
2008,Judo,Tajikistan,TJK,762,3,1,0,0,1
2008,Judo,Turkmenistan,TKM,795,2,0,0,0,0
2008,Judo,Tunisia,TUN,788,6,0,0,0,0
2008,Judo,Turkey,TUR,792,1,0,0,0,0
2008,Judo,Taiwan,TWN,158,2,0,0,0,0
2008,Judo,Ukraine,UKR,804,9,1,0,0,1
2008,Judo,United States,USA,840,10,1,0,0,1
2008,Judo,Uzbekistan,UZB,860,8,1,1,0,2
2008,Judo,Venezuela,VEN,862,7,0,0,0,0
2008,Judo,Yemen,YEM,887,1,0,0,0,0
2008,Judo,South Africa,ZAF,710,3,0,0,0,0
2008,Modern Pentathlon,Australia,AUS,036,1,0,0,0,0
2008,Modern Pentathlon,Belarus,BLR,112,4,0,0,0,0
2008,Modern Pentathlon,Brazil,BRA,076,1,0,0,0,0
2008,Modern Pentathlon,Canada,CAN,124,3,0,0,0,0
2008,Modern Pentathlon,Switzerland,CHE,756,1,0,0,0,0
2008,Modern Pentathlon,Chile,CHL,152,1,0,0,0,0
2008,Modern Pentathlon,China,CHN,156,4,0,0,0,0
2008,Modern Pentathlon,Cuba,CUB,192,1,0,0,0,0
2008,Modern Pentathlon,Czechia,CZE,203,3,0,0,0,0
2008,Modern Pentathlon,Germany,DEU,276,4,0,0,1,1
2008,Modern Pentathlon,Egypt,EGY,818,3,0,0,0,0
2008,Modern Pentathlon,Spain,ESP,724,1,0,0,0,0
2008,Modern Pentathlon,France,FRA,250,3,0,0,0,0
2008,Modern Pentathlon,United Kingdom,GBR,826,4,0,1,0,1
2008,Modern Pentathlon,Guatemala,GTM,320,1,0,0,0,0
2008,Modern Pentathlon,Hungary,HUN,348,4,0,0,0,0
2008,Modern Pentathlon,Italy,ITA,380,4,0,0,0,0
2008,Modern Pentathlon,Japan,JPN,392,1,0,0,0,0
